app_name,positivo,neutral,negativo,playtime_forever,price,Action,Adventure,Casual,Desconocido,Education,Indie,Massively Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
Binary Domain,0,3,1,108891,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
BioShock Infinite,64,182,18,3438318,29.99,1,0,0,0,0,0,0,0,0,0,0,0,0
BioShock® 2,4,13,0,981476,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
BioShock™,13,51,5,1285863,19.99,1,0,0,0,0,0,0,1,0,0,0,0,0
BioShock™ Remastered,0,6,0,44097,19.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Bionic Dues,0,3,0,65287,9.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Bird Assassin,0,1,0,3894,1.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Bit Blaster XL,1,5,0,31963,0.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Bitardia,0,1,0,2553,4.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Bitweb,0,1,1,100,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
Black Mesa,4,18,2,462202,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Blackguards,0,2,0,132956,19.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Blacklight: Retribution,33,106,12,8656856,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blade Kitten,0,1,0,37369,2.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Blade Symphony,2,11,1,460706,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Blades of Time,2,3,0,40338,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0
BlazBlue: Calamity Trigger,2,5,0,84225,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Bleed,1,8,0,60290,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Blender,4,4,1,1111007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blind Trust,0,2,1,3112,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0
Block N Load,7,32,8,1559909,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0
Block'hood,0,1,0,8739,14.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Blockland,2,14,3,925291,9.99,1,0,0,0,0,1,0,0,0,1,0,0,0
Blocks That Matter,0,2,0,109999,4.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Blockstorm,2,13,1,247078,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Blood Bowl 2,0,2,0,366096,19.99,0,0,0,0,0,0,0,0,0,0,1,1,0
Blood Bowl: Chaos Edition,0,2,0,857884,14.99,0,0,0,0,0,0,0,0,0,0,1,1,0
Blood Bowl® Legendary Edition,0,0,1,377496,9.99,0,0,0,0,0,0,0,0,0,0,1,1,0
Blood and Bacon,3,9,0,72347,0.99,1,1,1,0,0,0,0,0,0,0,0,0,0
Blood: One Unit Whole Blood,0,2,0,11327,4.99,1,1,0,0,0,0,0,0,0,0,0,0,0
BloodLust Shadowhunter,0,1,0,5695,12.99,1,0,0,0,0,1,0,1,0,0,0,0,0
BloodRayne Betrayal,0,2,0,22308,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Bloodline Champions,0,1,0,16971,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0
Bloodsports.TV,0,1,0,18973,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Bloody Good Time,0,5,0,160448,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Bloody Trapland,1,9,1,136809,9.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Bloons TD 5,3,7,0,583262,9.99,1,0,0,0,0,0,0,0,0,0,0,1,0
Bloons TD Battles,1,2,1,422833,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
Blue Estate The Game,0,1,0,10419,12.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Blues and Bullets,0,1,0,8633,4.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Bob Was Hungry,0,1,0,11645,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Boid,0,1,0,21871,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0
Bone: Out From Boneville,0,1,0,1437,9.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Boo Bunny Plague,0,1,0,4880,1.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Borderlands,9,33,2,8724779,19.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Borderlands 2,97,412,41,58953908,19.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Borderlands: The Pre-Sequel,11,65,3,8083854,39.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Borderless Gaming,0,2,0,321116,3.99,0,0,0,0,0,0,0,0,0,0,0,0,1
Borealis,0,1,0,22480,4.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Boring Man - Online Tactical Stickman Combat,3,13,0,226922,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
BossConstructor,0,1,0,1715,14.99,1,0,0,0,0,1,0,1,0,1,0,0,0
Botanicula,0,1,0,66262,9.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Boundel: The Second Era,0,1,0,1698,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0
Braid,1,6,0,219394,14.99,0,0,1,0,0,1,0,0,0,0,0,1,0
BrainBread 2,0,4,0,39899,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0
Brawlhalla,14,64,3,4625979,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Breach & Clear,1,3,0,100243,14.99,1,0,0,0,0,0,0,1,0,1,0,1,0
Breach & Clear: Deadline Rebirth (2016),0,1,0,13344,9.99,1,0,0,0,0,1,0,1,0,0,0,1,0
Breath of Death VII,0,1,0,25871,2.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Brick-Force,1,16,3,126551,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bridge Constructor,0,3,0,62271,9.99,0,0,1,0,0,1,0,0,0,1,0,0,0
Bridge Project,0,1,0,38628,19.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Brigador: Up-Armored Edition,0,2,0,5796,19.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Broforce,8,65,8,1532509,14.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Broken Age,5,13,1,158812,19.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Broken Sword 5 - the Serpent's Curse,0,1,0,37548,24.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Broken Sword: Director's Cut,0,2,0,32389,5.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Brothers - A Tale of Two Sons,3,34,1,91267,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Brothers in Arms: Hell's Highway™,0,3,0,69552,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Brutal Legend,0,22,2,603272,14.99,1,1,0,0,0,0,0,0,0,0,0,1,0
Bulb Boy,0,1,0,6650,8.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Bully: Scholarship Edition,6,19,2,1104926,14.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Bunch of Heroes,0,1,0,24427,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Bunker Punks,1,0,0,3815,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Burgers,0,1,0,36488,2.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Buried: An Interactive Story,0,1,0,234,2.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Burn Zombie Burn!,0,1,0,5932,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Burning Man: Beyond Black Rock,0,1,0,128,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burnout Paradise: The Ultimate Box,4,29,0,1498315,19.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Burstfire,0,2,0,30015,,1,0,0,0,0,1,0,0,0,0,0,0,0
Bus Driver,1,1,0,9491,7.99,0,0,0,0,0,1,0,0,0,1,0,0,0
Bus Simulator 16,0,2,0,24582,14.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Bus-Simulator 2012,0,1,1,18028,9.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Buzz Aldrin's Space Program Manager,0,1,0,6134,29.99,0,0,0,0,0,0,0,0,0,1,0,1,0
CABAL Online,0,1,0,21871,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0
CAFE 0 ~The Drowned Mermaid~,0,0,1,13604,6.99,0,1,1,0,0,1,0,0,0,0,0,0,0
CALENDULA,0,1,0,592,6.99,0,0,0,0,0,1,0,0,0,0,0,0,0
CHKN,0,1,0,2755,14.99,0,1,1,0,0,1,0,0,0,0,0,0,0
CLANNAD,0,1,0,53469,49.99,0,1,1,0,0,0,0,0,0,0,0,0,0
CONSORTIUM,0,3,0,55080,9.99,1,1,0,0,0,1,0,1,0,0,0,0,0
CPUCores :: Maximize Your FPS,0,2,0,7732,14.99,0,0,0,0,0,0,0,0,0,0,0,0,1
CRYPTARK,0,2,0,5857,14.99,1,1,0,0,0,1,0,0,0,0,0,1,0
CS:GO Player Profiles,4,5,0,5393,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUPID - A free to play Visual Novel,0,1,0,11680,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0
CaesarIA,0,3,1,15328,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0
Calibre 10 Racing,0,1,0,291,1.99,1,0,0,0,0,0,0,0,1,0,0,0,0
Call of Cthulhu®: Dark Corners of the Earth,1,0,0,39716,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Call of Duty: Black Ops - Mac Edition,0,3,1,106096,39.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty: United Offensive,1,1,0,81356,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty: World at War,8,41,2,6624336,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty®,0,3,0,114886,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty® 2,0,1,0,398678,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty® 4: Modern Warfare®,2,14,1,2247978,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty®: Advanced Warfare - Gold Edition,11,49,11,507252,59.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty®: Black Ops,4,31,1,7200736,39.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty®: Black Ops II,25,79,8,1733497,59.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty®: Black Ops III,13,116,21,12343030,59.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Call of Duty®: Ghosts,10,66,19,535180,59.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty®: Modern Warfare® 2,21,63,9,4344778,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Juarez® Gunslinger,5,33,0,489744,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Call of Juarez®: The Cartel,0,1,0,75077,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Call to Arms,0,5,0,108068,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0
Camera Obscura,0,1,0,40260,1.99,1,1,0,0,0,1,0,0,0,0,0,1,0
Canabalt,0,1,0,5637,2.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Cannons Lasers Rockets,0,4,1,2820,,1,0,0,0,0,1,1,0,0,0,0,0,0
Canyon Capers,0,4,2,52833,6.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Capsized,0,1,0,33932,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Card Hunter,0,7,1,675820,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0
Cards and Castles,1,2,0,36776,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0
Cargo Commander,0,1,0,65051,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Cargo! The Quest for Gravity,0,3,0,17254,9.99,1,1,0,0,0,0,0,0,0,1,0,0,0
Carmageddon Max Pack,0,1,0,8730,9.99,1,0,0,0,0,1,0,0,1,0,0,0,0
Carpe Diem,2,17,3,4941,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
Carrier Command: Gaea Mission,1,1,0,104809,32.99,1,0,0,0,0,0,0,0,0,0,0,1,0
Cast of the Seven Godsends - Redux,1,0,0,13881,6.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Castaway Paradise - Town Building Sim,0,1,0,8079,14.99,0,1,1,0,0,1,0,1,0,1,0,0,0
Caster,1,10,0,60796,1.99,1,1,1,0,0,1,0,1,0,0,0,1,0
Castle,0,2,0,16229,4.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Castle Crashers®,33,133,8,3943476,14.99,1,1,1,0,0,1,0,1,0,0,0,0,0
Castle In The Darkness,0,1,0,11223,9.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Castle Story,0,10,0,297728,24.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Castle of Illusion,0,1,0,20212,14.99,0,1,1,0,0,0,0,0,0,0,0,0,0
CastleStorm,0,1,0,101153,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Castlevania: Lords of Shadow 2,1,2,0,86055,39.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Castlevania: Lords of Shadow – Ultimate Edition,0,1,0,144945,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Cat Goes Fishing,0,2,0,26525,6.99,0,0,1,0,0,1,0,0,0,1,0,0,0
Catacomb Kids,0,1,0,29467,15.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Catlateral Damage,0,2,0,7501,9.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Catmouth Island,0,1,0,7007,0.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Catzilla 4K - Advanced,0,1,0,2299,14.99,0,0,0,0,0,0,0,0,0,0,0,0,1
Cavern Kings,1,2,0,17236,9.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Celestian Tales: Old North,0,1,0,4585,12.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Chains,0,1,0,5474,4.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Champions Online,1,3,0,1972168,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0
Champions of Regnum,1,5,0,477494,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0
Chaos Domain,0,1,0,2549,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Chaos Reborn,0,4,0,51942,9.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Chaos on Deponia,0,1,0,75156,19.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Chariot,0,1,0,11929,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Chaser,0,2,0,20973,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Cheats 4 Hire,1,0,0,1020,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Cherry Tree High Comedy Club,0,1,0,32676,7.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Chicken Invaders 2,0,1,0,16726,3.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Chicken Invaders 5,0,1,0,15464,4.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Child of Light,0,12,0,206727,14.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Children of the Nile: Enhanced Edition,0,1,0,54370,7.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Chime,0,2,0,58646,4.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Chivalry: Medieval Warfare,25,172,21,13363263,24.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Choice of Robots,3,1,0,38310,9.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Chroma Squad,0,1,0,82895,14.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Chronicle: RuneScape Legends,0,1,0,131303,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0
Chronology,0,0,1,7348,4.99,0,1,0,0,0,1,0,0,0,0,0,0,0
ChuSingura46+1 S,0,4,1,43419,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chuck's Challenge 3D,0,1,0,10828,3.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Cibele,0,3,0,2019,8.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Cinders,0,1,0,10922,19.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Circuits,0,1,0,38381,4.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Cities XL Platinum,0,3,0,251811,9.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Cities XXL,0,2,0,40564,9.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Cities in Motion,0,0,1,170531,19.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Cities in Motion 2,0,5,1,265725,19.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Cities: Skylines,9,65,6,6333718,29.99,0,0,0,0,0,0,0,0,0,1,0,1,0
City of Steam: Arkadia,0,6,0,78809,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0
Civilization IV: Beyond the Sword,1,1,0,914793,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Clandestine,0,1,0,5987,19.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Clash of the Monsters,0,1,1,429,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Clergy Splode,0,1,0,21695,0.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Clicker Heroes,10,79,7,31371532,0.0,0,1,1,0,0,1,0,1,0,1,0,1,0
Clickteam Fusion 2.5,0,4,0,139086,99.99,0,0,0,0,1,0,0,0,0,0,0,0,1
Cloning Clyde,0,1,0,3961,4.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Closure,3,0,0,33318,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Cloudberry Kingdom™,0,1,0,14275,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Clown House (Palyaço Evi),0,2,1,1268,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Cobalt,0,3,0,33159,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Codename CURE,1,25,0,186569,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Codename: Rogue Fleet,1,0,0,2010,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Cognition: An Erica Reed Thriller,0,1,0,23722,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Cogs,1,1,0,47818,9.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Colin McRae Rally,0,2,0,25845,6.99,0,0,0,0,0,0,0,0,1,0,1,0,0
Color Symphony,1,2,0,12534,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Coma: Mortuary,0,3,0,14981,5.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Comedy Quest,0,1,1,2820,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0
Command & Conquer 3: Kane's Wrath,0,3,0,346056,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Command & Conquer 3: Tiberium Wars,2,2,0,528720,14.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Command & Conquer 4: Tiberian Twilight,0,3,0,190666,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Command & Conquer: Red Alert 3,3,9,0,1444424,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Command & Conquer: Red Alert 3 - Uprising,0,2,0,742410,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Command: Modern Air / Naval Operations WOTY,0,1,0,17351,79.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Commander Cool 2,0,5,0,3787,2.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Commander Keen,1,3,0,13700,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Commando Jack,0,1,0,32234,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Commandos 2: Men of Courage,0,1,0,41933,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Commandos: Behind Enemy Lines,0,1,1,30272,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Community College Hero: Trial by Fire,0,1,0,6587,3.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Company of Heroes - Legacy Edition,4,17,2,1721439,19.99,1,0,0,0,0,0,0,0,0,0,0,1,0
Company of Heroes 2,14,70,3,10863816,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Company of Heroes: Tales of Valor,0,2,0,1396973,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Conan the mighty pig,0,0,1,2873,0.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Condemned: Criminal Origins,0,1,1,40865,14.95,1,0,0,0,0,0,0,0,0,0,0,0,0
Conflict Desert Storm™,0,1,0,11514,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Construct 2,0,1,0,167702,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Contagion,4,40,7,946222,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Continent of the Ninth Seal,1,0,0,213350,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0
Continue?9876543210,0,1,0,1980,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Contract,1,1,0,341,2.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Contradiction - Spot The Liar!,0,4,0,6524,9.99,0,1,0,0,0,0,0,1,0,0,0,1,0
Contraption Maker,0,3,0,61398,7.99,0,0,1,0,0,1,0,0,0,1,0,0,0
Contrast,2,6,0,32586,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Controller Companion,2,1,0,38083,2.99,0,0,0,0,0,0,0,0,0,0,0,0,1
Convoy,0,2,0,30315,14.99,1,1,0,0,0,1,0,1,0,0,0,1,0
"Cook, Serve, Delicious!",0,10,2,262680,9.99,1,0,0,0,0,1,0,0,0,1,0,1,0
Copa Petrobras de Marcas,1,4,1,16311,,0,0,0,0,0,0,0,0,1,1,1,0,0
Corporate Lifestyle Simulator,1,0,0,4639,4.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Cortex Command,1,9,1,313282,19.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Cosmic DJ,0,3,0,4823,2.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Cosmic Rocket Defender,0,1,0,750,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Cosmo's Cosmic Adventure,0,1,0,1084,4.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Cosmochoria,1,1,0,15100,9.99,1,1,0,0,0,1,0,0,0,0,0,1,0
Cosmonautica,0,1,0,21690,9.99,0,1,0,0,0,1,0,0,0,1,0,1,0
Cossacks: Back to War,1,0,0,46041,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Costume Quest,1,2,0,183185,9.99,0,1,1,0,0,0,0,1,0,0,0,0,0
Costume Quest 2,0,1,0,26888,14.99,0,1,1,0,0,0,0,1,0,0,0,0,0
Counter-Strike,9,44,3,16603616,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Counter-Strike Nexon: Zombies,7,38,11,1326325,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0
Counter-Strike: Condition Zero,1,9,2,2278102,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Counter-Strike: Global Offensive,552,2829,323,680966413,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Counter-Strike: Source,47,178,12,101695646,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Cradle,0,1,0,5571,12.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Craft The World,0,6,0,634769,18.99,0,0,0,0,0,1,0,1,0,1,0,1,0
Crash Time 2,0,1,2,33894,9.99,1,0,0,0,0,0,0,0,1,0,0,0,0
Crashlands,1,3,0,85056,14.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Crawl,1,3,0,97459,14.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Crayon Physics Deluxe,0,2,0,35274,19.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Crazy Taxi,2,1,1,9904,7.99,1,0,0,0,0,0,0,0,1,0,0,0,0
Crea,0,1,0,60045,14.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Creeper World 3: Arc Eternal,0,3,0,324580,14.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Cricket Captain 2015,0,2,0,81311,9.99,0,0,0,0,0,0,0,0,0,1,1,0,0
Cricket Revolution,0,1,0,90285,2.99,0,0,0,0,0,1,0,0,0,1,1,0,0
Crimsonland,0,1,0,71224,13.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Crimzon Clover WORLD IGNITION,0,1,0,21612,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Critical Mass,0,2,0,8672,1.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Critter Crunch,0,1,0,8391,6.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Croixleur Sigma,1,0,0,7144,7.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Cross of the Dutchman,0,1,0,3630,8.99,1,1,0,0,0,1,0,0,0,0,0,0,0
CrossCode,1,4,0,14336,19.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Crossout,0,1,0,17169,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0
Crown and Council,0,1,0,10263,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0
Crusader Kings II,1,52,6,9541728,39.99,0,0,0,0,0,0,0,1,0,1,0,1,0
Crusaders of the Lost Idols,0,2,0,1240197,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
Crush Crush,0,4,1,432292,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
Cry of Fear,3,100,15,626938,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0
Crypt of the NecroDancer,1,14,3,668018,14.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Crysis,0,9,1,714151,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Crysis 2 - Maximum Edition,5,9,0,970398,29.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Crysis Warhead®,0,2,0,155997,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Caves,0,1,0,730,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Story II,1,1,0,36024,2.99,0,1,0,0,0,1,0,1,0,0,0,1,0
Cthulhu Saves the World,0,5,0,118051,2.99,0,0,0,0,0,1,0,1,0,0,0,0,0
CubeGun,0,0,1,5717,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
CubeZ,0,0,1,349,7.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Cubemen,1,4,0,62606,3.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Cubemen 2,1,0,0,51118,7.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Cubic Castles,1,4,2,320353,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0
Cult of the Wind,0,1,0,1921,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Cursed Sight,0,1,0,6733,5.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Cuties,0,1,0,5732,2.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Cyber Team Manager,1,0,0,1594,4.99,0,0,1,0,0,1,0,0,0,1,1,0,0
D4: Dark Dreams Don’t Die -Season One-,0,2,0,25062,14.99,0,1,1,0,0,1,0,0,0,0,0,0,0
DARK,0,2,0,36352,9.99,1,0,0,0,0,0,0,1,0,0,0,0,0
DARK SOULS™ II,10,62,9,9461336,39.99,1,0,0,0,0,0,0,1,0,0,0,0,0
DARK SOULS™ II: Scholar of the First Sin,4,19,2,4843552,39.99,1,0,0,0,0,0,0,1,0,0,0,0,0
