user_id,item_id,posted,playtime_forever,genres
L4M1NAS,437220,2016-03-25,1454,desconocido
L4M1NAS,437220,2016-03-25,1454,desconocido
L4M1NAS,221100,2015-03-05,8424,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
L4M1NAS,221100,2015-03-05,8424,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
76561198096766604,301520,2016-07-16,1780,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation'"
76561197995322437,264710,2015-07-23,790,Desconocido
imsojipper,218620,2014-07-07,6805,Desconocido
76561198084542731,47790,2014-02-16,1775,'Action'
mrpfresh,236110,2016-08-22,410,"'Action', 'Free to Play', 'Indie', 'RPG', 'Strategy'"
mrpfresh,346110,2015-10-16,141,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG'"
mrpfresh,232790,2016-01-09,68,"'Adventure', 'Casual', 'Indie'"
GamerFag,70,2011-01-27,590,'Action'
GamerFag,420,2011-01-27,715,'Action'
GamerFag,380,2011-01-27,1269,'Action'
GamerFag,220,2011-01-27,4118,'Action'
GamerFag,1250,2010-12-16,33723,'Action'
chidori_647,219990,2013-12-15,2893,"'Action', 'Adventure', 'Indie', 'RPG'"
chidori_647,213670,2014-03-05,2413,"'Action', 'Adventure', 'RPG'"
chidori_647,21100,2013-11-30,45,'Action'
chidori_647,8190,2013-12-02,4270,"'Action', 'Adventure'"
chidori_647,215470,2013-11-28,85,"'Action', 'Indie'"
76561198092227136,730,2014-09-11,18795,'Action'
76561198092227136,1250,2014-05-26,8694,'Action'
hellcat59,4000,2014-07-18,11658,"'Indie', 'Simulation'"
tbimperator,35450,2012-05-22,2806,"'Action', 'Massively Multiplayer', 'Simulation'"
Allahu_Akbar666,230410,2015-01-17,41994,"'Action', 'Free to Play'"
Allahu_Akbar666,304930,2014-10-24,2241,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
ulramite,290020,2014-10-27,104,"'Indie', 'Simulation'"
ulramite,248860,2014-02-08,6410,"'Indie', 'RPG', 'Strategy'"
ulramite,211820,2016-07-24,3807,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
-GM-Dragon,226700,2014-03-08,2335,desconocido
-GM-Dragon,244850,2015-06-10,14452,desconocido
76561198054040292,298260,2015-03-13,144,"'Adventure', 'Free to Play', 'Indie'"
I_DID_911_JUST_SAYING,214420,2016-06-27,42,"'Action', 'Free to Play', 'Indie'"
I_DID_911_JUST_SAYING,365670,2016-06-26,532,"'Animation &amp; Modeling', 'Design &amp; Illustration', 'Video Production'"
I_DID_911_JUST_SAYING,4000,2016-06-26,2349,"'Indie', 'Simulation'"
I_DID_911_JUST_SAYING,221260,2013-05-06,835,"'Adventure', 'Casual', 'Indie'"
750805,369070,2016-03-24,429,"'Action', 'Indie'"
750805,91310,2016-05-06,2672,desconocido
diabeticfuck,218620,2015-08-31,38011,Desconocido
diabeticfuck,333930,2015-11-23,1798,"'Action', 'Free to Play'"
diabeticfuck,287700,2015-09-04,3100,"'Action', 'Adventure'"
76561198054465623,302830,2015-01-10,78,"'Action', 'Free to Play', 'Early Access'"
76561198054465623,250600,2014-02-21,22,"'Casual', 'Free to Play', 'Indie'"
76561198054465623,105600,2015-07-13,41676,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198054465623,113020,2014-04-03,475,"'Action', 'Adventure', 'Casual', 'Indie', 'Strategy'"
aaropro,221100,2016-06-08,16032,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
abiam,238960,2014-11-16,1076,desconocido
FrankoWalker,310370,2015-01-04,21,"'Free to Play', 'Indie'"
FrankoWalker,260410,2014-12-06,85,"'Casual', 'Free to Play', 'Indie'"
FrankoWalker,236390,2014-05-16,38750,Desconocido
LightfootSword7,221100,2015-11-26,1942,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
LightfootSword7,383870,2016-03-06,346,"'Adventure', 'Indie'"
SALTTHEW0UND,248820,2015-06-12,1412,"'Action', 'Indie', 'RPG'"
SALTTHEW0UND,730,2014-08-28,42748,'Action'
SALTTHEW0UND,550,2014-05-20,309,'Action'
SALTTHEW0UND,204030,2014-03-25,669,"'Action', 'Adventure', 'RPG'"
SALTTHEW0UND,383080,2015-11-15,210,desconocido
express157,304930,2014-09-02,752,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198074644990,242760,2015-02-05,1791,"'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access'"
76561198074644990,9180,2013-12-24,21,'Action'
76561198064304806,730,2015-12-11,131044,'Action'
TomoeMamiewe,10150,2014-02-16,810,"'Action', 'Adventure'"
TomoeMamiewe,4000,2016-06-24,956,"'Indie', 'Simulation'"
76561198057086148,214950,2015-01-17,10354,'Strategy'
Acidius99,218620,2014-06-21,12529,Desconocido
Acidius99,292030,2016-06-03,5524,desconocido
Acidius99,261640,2016-06-24,10006,"'Action', 'RPG'"
Acidius99,220240,2014-12-30,3109,"'Action', 'Adventure'"
acorn13,313740,2014-07-31,211,desconocido
acorn13,34330,2012-07-12,39675,desconocido
acorn13,271590,2015-05-01,69185,"'Action', 'Adventure'"
AddzyTheBaddzy,291550,2015-02-02,4498,"'Action', 'Free to Play', 'Indie'"
mradobe7,275850,2016-08-28,862,"'Action', 'Adventure'"
76561198167207237,337320,2016-01-10,2673,"'Action', 'Indie', 'Early Access'"
76561198167207237,391540,2015-12-25,1119,"'Indie', 'RPG'"
76561198167207237,265930,2015-11-29,3402,"'Casual', 'Indie', 'Simulation'"
76561198167207237,620,2015-11-06,2856,"'Action', 'Adventure'"
cancerkek,730,2015-02-27,42758,'Action'
76561198073508075,10090,2014-04-13,9411,'Action'
76561198073508075,251570,2016-01-22,1477,desconocido
76561198073508075,218680,2014-06-07,596,"'Adventure', 'Casual', 'Strategy'"
76561198090899557,252490,2016-07-28,507,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
advenger95,22370,2015-06-05,281,'RPG'
advenger95,307690,2015-09-02,787,"'Action', 'Adventure', 'Racing'"
advenger95,72850,2015-06-05,2107,desconocido
EndAtHallow,1250,2015-01-15,8049,'Action'
76561198015968275,248610,2015-09-06,263,"'Action', 'Indie', 'Simulation', 'Strategy'"
Agiegamma,208090,2014-02-12,162,"'Action', 'Free to Play', 'Indie'"
76561198082614708,250340,2014-04-28,3538,"'Action', 'Indie', 'Simulation'"
Agronoth,244850,2014-02-09,11691,desconocido
Agronoth,221640,2015-04-24,1636,"'Action', 'Indie'"
Agronoth,104900,2015-03-21,54,"'Action', 'Adventure', 'Indie', 'RPG'"
Agronoth,105600,2015-02-28,19179,"'Action', 'Adventure', 'Indie', 'RPG'"
Agronoth,9450,2015-07-15,831,'Strategy'
UnholyFallenAngel,262410,2014-10-07,69,"'Free to Play', 'Indie', 'Simulation'"
UnholyFallenAngel,222940,2015-12-22,5302,'Action'
UnholyFallenAngel,221040,2014-05-06,4931,"'Action', 'Adventure'"
76561198068565589,221100,2014-02-22,3066,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
76561198068565589,286570,2015-07-18,9571,"'Racing', 'Sports'"
76561198068565589,263440,2014-10-24,371,desconocido
SlutOnTheSpit,4000,2014-01-02,533,"'Indie', 'Simulation'"
NaruseAiria,317360,2014-10-28,82,"'Action', 'Free to Play', 'Indie'"
NaruseAiria,317360,2014-10-28,82,"'Action', 'Free to Play', 'Indie'"
NaruseAiria,108600,2014-10-15,1932,"'Indie', 'RPG', 'Simulation', 'Early Access'"
NaruseAiria,108600,2014-10-15,1932,"'Indie', 'RPG', 'Simulation', 'Early Access'"
NaruseAiria,208520,2013-12-06,209,"'Simulation', 'Strategy'"
NaruseAiria,208520,2013-12-06,209,"'Simulation', 'Strategy'"
76561198067713802,239660,2015-09-27,335,"'Action', 'Free to Play'"
76561198067713802,304930,2015-03-28,1707,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198187212131,730,2016-07-08,78414,'Action'
alansiulun,295270,2014-11-01,53054,desconocido
alansiulun,265930,2015-05-21,53,"'Casual', 'Indie', 'Simulation'"
Albolah,283920,2015-12-29,50,"'Adventure', 'Casual'"
Albolah,294650,2015-12-30,51,"'Adventure', 'Casual'"
76561198003056556,432020,2016-01-09,28,'Simulation'
76561198003056556,233720,2014-08-15,35,"'Action', 'Indie', 'Simulation'"
maxpaynepillkiller,319630,2016-07-16,998,"'Action', 'Adventure'"
maxpaynepillkiller,12120,2015-12-30,2707,'Action'
maxpaynepillkiller,241930,2016-07-24,2527,"'Action', 'Adventure'"
maxpaynepillkiller,428690,2016-05-30,4254,"'Indie', 'Simulation', 'Strategy'"
maxpaynepillkiller,55230,2015-10-07,879,'Action'
maxpaynepillkiller,243470,2016-01-01,956,"'Action', 'Adventure'"
76561198095481910,208090,2014-02-01,1908,"'Action', 'Free to Play', 'Indie'"
76561198164545985,730,2016-05-12,24908,'Action'
AlkalineDeath,228280,2015-03-02,3965,"'RPG', 'Strategy'"
AlkalineDeath,240760,2014-10-16,3276,"'Adventure', 'Indie', 'RPG', 'Strategy'"
76561198075935236,226700,2015-01-26,4417,desconocido
76561198075935236,250900,2015-08-27,24446,'Action'
mintifreshbadger,35450,2015-11-09,8285,"'Action', 'Massively Multiplayer', 'Simulation'"
AlpacaRevolution,9900,2016-07-07,77986,"'Free to Play', 'Massively Multiplayer', 'RPG'"
AlpacaRevolution,212680,2014-10-02,1597,"'Indie', 'Simulation', 'Strategy'"
AlpacaRevolution,346110,2015-09-13,505,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG'"
AlphaBryn444,236370,2016-08-28,293,"'Action', 'Indie', 'RPG', 'Simulation', 'Early Access'"
76561198016753953,271290,2014-03-21,4448,desconocido
smegmyfoodle,346010,2015-02-03,786,"'Indie', 'Simulation', 'Early Access'"
smegmyfoodle,239250,2015-01-22,2670,"'Action', 'Adventure'"
76561198057869849,313120,2015-06-01,427,"'Adventure', 'Indie', 'Early Access'"
lol_ursuchanoob,218620,2014-08-08,31083,Desconocido
lol_ursuchanoob,12210,2014-04-17,3002,desconocido
lol_ursuchanoob,220240,2014-03-12,3916,"'Action', 'Adventure'"
lol_ursuchanoob,17300,2014-01-23,734,'Action'
AMV72,206440,2013-01-21,298,"'Adventure', 'Indie', 'RPG'"
AMV72,209100,2012-09-27,32,'Action'
AMV72,209000,2013-11-25,5059,"'Action', 'Adventure'"
AMV72,218060,2013-11-25,1014,"'Action', 'Indie'"
AMV72,24240,2012-07-19,19316,'Action'
76561198085956238,224540,2016-02-03,100,"'Action', 'Indie'"
76561198085956238,242860,2016-02-03,2648,"'Action', 'Indie', 'Strategy'"
76561198085956238,47410,2016-02-18,25891,"'Free to Play', 'Massively Multiplayer', 'Strategy'"
76561198085956238,34330,2016-02-13,573,desconocido
76561198132540690,220200,2015-03-05,1363,"'Indie', 'Simulation'"
711armageddoncarmageddon,113020,2015-07-04,87,"'Action', 'Adventure', 'Casual', 'Indie', 'Strategy'"
711armageddoncarmageddon,105600,2015-07-03,677,"'Action', 'Adventure', 'Indie', 'RPG'"
711armageddoncarmageddon,9480,2015-07-03,2693,'Action'
76561198034868596,359870,2016-06-17,8427,'RPG'
Andraison,22230,2015-07-31,38,"'Action', 'Indie', 'Racing', 'Strategy'"
76561198069560699,550,2013-12-30,432,'Action'
76561198069560699,72850,2013-11-28,8525,desconocido
76561198069560699,8870,2014-03-26,830,'Action'
76561198099625419,230410,2014-05-08,630,"'Action', 'Free to Play'"
76561198099625419,200260,2014-05-08,3324,"'Action', 'Adventure'"
76561198099625419,19900,2013-12-22,1331,'Action'
76561198099625419,241540,2013-12-20,927,"'Action', 'RPG', 'Simulation'"
76561198099625419,220,2013-11-28,1057,'Action'
76561198084032274,227940,2014-10-29,8925,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer'"
76561198084032274,236390,2014-09-29,52438,Desconocido
Angrovar,17390,2014-08-16,3274,'Simulation'
Angrovar,359320,2015-11-11,14881,Desconocido
AngryAinsley,317360,2015-08-01,250,"'Action', 'Free to Play', 'Indie'"
AngryAinsley,253030,2015-08-01,358,Desconocido
AngryAinsley,295110,2015-07-24,25308,desconocido
AngryAinsley,264710,2015-04-07,3007,Desconocido
uradumbtit,274310,2014-05-29,659,"'Indie', 'RPG'"
uradumbtit,4000,2014-08-04,51999,"'Indie', 'Simulation'"
76561198037038784,252470,2016-09-12,2560,Desconocido
IKillNoobsFirst,730,2015-03-27,126915,'Action'
76561198037888300,344770,2015-09-12,307,'Indie'
1234865654,22380,2014-06-29,5578,"'Action', 'RPG'"
76561198084123358,9900,2015-02-07,153999,"'Free to Play', 'Massively Multiplayer', 'RPG'"
Apachehavoc,107410,2014-10-31,19977,"'Action', 'Simulation', 'Strategy'"
ApexNZ,221640,2014-02-03,26,"'Action', 'Indie'"
ApexNZ,202170,2014-05-09,2414,"'Action', 'Adventure'"
ApexNZ,49520,2014-02-09,9184,"'Action', 'RPG'"
ApexNZ,245490,2014-08-19,1271,'Racing'
ApexNZ,313120,2015-02-28,2214,"'Adventure', 'Indie', 'Early Access'"
76561198039441595,113020,2014-06-09,493,"'Action', 'Adventure', 'Casual', 'Indie', 'Strategy'"
76561198039441595,319510,2015-01-23,19,"'Indie', 'Simulation'"
76561198039441595,20,2014-06-20,40,'Action'
76561198039441595,209080,2014-05-31,702,"'Action', 'Adventure', 'Indie', 'Simulation'"
76561198039441595,223470,2014-05-07,796,"'Action', 'Adventure', 'Indie'"
76561198039441595,417860,2015-11-20,54,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation'"
76561198039441595,269250,2015-05-06,73,'Indie'
76561198039441595,313740,2014-11-18,83,desconocido
76561198039441595,8190,2014-05-31,841,"'Action', 'Adventure'"
76561198036687918,377160,2015-12-20,12331,'RPG'
benjamin27,730,2015-11-20,9915,'Action'
benjamin27,244850,2014-07-19,3258,desconocido
AppoGetsSuperAdmin,212500,2015-06-26,3328,"'Free to Play', 'Massively Multiplayer', 'RPG'"
AppoGetsSuperAdmin,104900,2015-08-08,371,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198071475367,12160,2016-01-11,4727,'Racing'
76561198065064829,219640,2016-05-13,17024,"'Action', 'Indie'"
XABLAUziitu,214420,2015-12-22,123,"'Action', 'Free to Play', 'Indie'"
XABLAUziitu,105600,2015-10-17,5479,"'Action', 'Adventure', 'Indie', 'RPG'"
XABLAUziitu,200210,2013-01-24,442,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
76561198012909706,218130,2013-12-07,214,"'Action', 'Casual', 'Free to Play'"
dragonchief,252490,2014-01-10,7164,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198040530605,270210,2016-05-23,1709,'Indie'
76561198040530605,386070,2016-03-04,4806,'Strategy'
76561198040530605,8930,2016-08-03,7676,'Strategy'
76561198040530605,330830,2016-04-15,648,'Adventure'
76561198040530605,218230,2014-06-27,16712,"'Action', 'Free to Play', 'Massively Multiplayer'"
76561198040530605,104900,2014-06-09,731,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198040530605,240,2011-12-30,5426,'Action'
76561197974500703,8980,2012-07-15,4720,"'Action', 'RPG'"
76561197974500703,31270,2012-06-17,288,desconocido
76561197974500703,113200,2012-06-17,5701,"'Action', 'Adventure', 'Indie', 'RPG'"
76561197974500703,8190,2012-01-28,1936,"'Action', 'Adventure'"
76561197974500703,43000,2012-01-28,1211,'Action'
76561197974500703,18700,2011-12-27,45,"'Action', 'Indie'"
76561197974500703,98800,2011-12-20,4203,"'Casual', 'Indie', 'RPG'"
76561197974500703,107100,2011-12-20,1289,"'Action', 'Indie', 'RPG'"
76561197974500703,57300,2010-12-28,817,"'Action', 'Adventure', 'Indie'"
76561198047185525,213670,2014-03-20,1590,"'Action', 'Adventure', 'RPG'"
76561198047185525,218620,2014-06-27,23886,Desconocido
76561198047185525,226620,2013-12-16,8346,"'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy'"
sweep6060,391540,2016-02-21,1221,"'Indie', 'RPG'"
bilyitu,730,2014-09-08,3030,'Action'
76561198088538797,209870,2015-09-01,2756,"'Action', 'Free to Play'"
deployablearchnagel,265630,2014-05-30,1477,"'Action', 'Free to Play', 'Indie'"
armouredmarshmallow,33230,2016-07-20,2420,"'Action', 'Adventure'"
armouredmarshmallow,239200,2016-03-27,431,"'Action', 'Adventure', 'Indie'"
armouredmarshmallow,346900,2015-05-24,1485,"'Casual', 'Free to Play', 'Indie'"
armouredmarshmallow,363970,2016-03-27,2090,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy'"
armouredmarshmallow,65790,2016-07-20,666,"'Action', 'Simulation', 'Strategy'"
armouredmarshmallow,72850,2016-03-27,40819,desconocido
armouredmarshmallow,57300,2016-03-27,5861,"'Action', 'Adventure', 'Indie'"
armouredmarshmallow,230410,2016-03-27,94267,"'Action', 'Free to Play'"
76561198020928326,70,2014-07-01,5599,'Action'
76561198020928326,70,2014-07-01,5599,'Action'
Array71,8500,2014-09-27,13645,"'Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy'"
Array71,244850,2014-06-24,9107,desconocido
76561198039874575,221100,2014-02-01,5099,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
arronlim13,99900,2015-05-28,19338,"'Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
ARTHERDUNGER10,250900,2015-04-13,1630,'Action'
Mackus1011,211820,2013-12-06,2853,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
Mackus1011,380600,2015-08-31,498,"'Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports'"
Mackus1011,22380,2015-06-18,3340,"'Action', 'RPG'"
Mackus1011,252490,2014-10-18,1473,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198041877981,2450,2014-01-09,135,'Action'
76561198041877981,241540,2014-02-28,372,"'Action', 'RPG', 'Simulation'"
ARZARNAR,220200,2016-03-31,26116,"'Indie', 'Simulation'"
darkmassieh,47780,2016-06-28,893,'Action'
darkmassieh,377160,2016-07-20,17626,'RPG'
darkmassieh,4000,2016-07-06,116025,"'Indie', 'Simulation'"
darkmassieh,107410,2015-05-09,51108,"'Action', 'Simulation', 'Strategy'"
darkmassieh,230190,2015-04-21,638,"'Indie', 'Strategy'"
darkmassieh,391270,2015-08-06,22,"'Adventure', 'Free to Play', 'Indie'"
darkmassieh,301520,2015-07-30,858,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation'"
darkmassieh,227680,2015-01-08,426,desconocido
asianturtlefrenzy,246420,2015-12-27,532,"'Action', 'Indie', 'Strategy'"
asianturtlefrenzy,289130,2015-12-27,3866,"'RPG', 'Strategy'"
asianturtlefrenzy,234630,2015-12-27,158,Desconocido
asianturtlefrenzy,253030,2016-01-02,582,Desconocido
asianturtlefrenzy,249050,2015-12-27,526,"'Adventure', 'Indie', 'RPG', 'Strategy'"
asianturtlefrenzy,418340,2015-12-26,118,"'Action', 'Adventure', 'Indie'"
asianturtlefrenzy,223850,2015-12-22,59,'Utilities'
asianturtlefrenzy,263020,2015-07-07,299,"'Action', 'Casual', 'Indie', 'Sports'"
asianturtlefrenzy,287980,2015-06-30,491,"'Indie', 'Simulation', 'Strategy'"
asianturtlefrenzy,245550,2014-05-16,377,Desconocido
blowjobsfurdayzandgayz,304050,2016-07-12,1378,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG'"
blowjobsfurdayzandgayz,417860,2015-11-22,41,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation'"
blowjobsfurdayzandgayz,96100,2015-03-30,28,"'Action', 'Casual', 'Indie'"
76561198082992295,4000,2014-06-02,3625,"'Indie', 'Simulation'"
76561198082992295,230410,2016-03-10,30922,"'Action', 'Free to Play'"
LaLocaDeLosDulces,80,2015-06-27,4079,'Action'
76561198064352761,56400,2014-03-14,7323,desconocido
assassin_warman,257850,2016-07-04,1125,"'Action', 'Adventure', 'Indie', 'RPG'"
assassin_warman,72850,2015-06-25,6020,desconocido
assassin_warman,105600,2015-07-04,46279,"'Action', 'Adventure', 'Indie', 'RPG'"
assassin_warman,219150,2015-08-15,598,"'Action', 'Indie'"
assassin_warman,204450,2016-09-07,491,'Action'
assassin_warman,239140,2016-02-20,4569,"'Action', 'RPG'"
assassin_warman,218620,2015-08-25,16266,Desconocido
Astrelt,385770,2015-07-26,1323,"'Action', 'Casual', 'Free to Play', 'Indie'"
Astrelt,252630,2014-10-10,961,"'Action', 'Adventure', 'Indie', 'RPG'"
Astrelt,212200,2014-12-13,37569,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation'"
Astrelt,218680,2014-12-30,2453,"'Adventure', 'Casual', 'Strategy'"
Astrelt,230410,2015-08-17,14334,"'Action', 'Free to Play'"
Astrelt,4000,2015-04-03,11620,"'Indie', 'Simulation'"
Astrelt,346900,2015-04-04,604,"'Casual', 'Free to Play', 'Indie'"
Astrelt,387860,2015-12-05,18,"'Adventure', 'Free to Play', 'Indie', 'RPG'"
Astrelt,221640,2015-12-05,85,"'Action', 'Indie'"
76561198091740831,387990,2016-01-27,273,"'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access'"
omgihaveawebpage,223470,2016-03-11,1622,"'Action', 'Adventure', 'Indie'"
omgihaveawebpage,253430,2016-03-11,1583,desconocido
omgihaveawebpage,620,2016-03-11,4782,"'Action', 'Adventure'"
omgihaveawebpage,4000,2016-03-11,19512,"'Indie', 'Simulation'"
omgihaveawebpage,730,2016-03-11,123505,'Action'
Swish0009,218620,2014-06-28,4114,Desconocido
Swish0009,203160,2014-06-22,331,"'Action', 'Adventure'"
Swish0009,230410,2014-06-28,12484,"'Action', 'Free to Play'"
Swish0009,219640,2014-06-28,2847,"'Action', 'Indie'"
Swish0009,213850,2014-06-09,25,'Strategy'
Aurora99,72850,2014-09-15,3513,desconocido
Aurora99,730,2014-11-05,25995,'Action'
Aurora99,105600,2015-01-01,23320,"'Action', 'Adventure', 'Indie', 'RPG'"
Aurora99,550,2014-09-15,8075,'Action'
Aurora99,369580,2015-07-22,112,'Casual'
Aurora99,282440,2015-02-15,306,'Action'
Aurora99,1250,2014-05-26,16961,'Action'
Aurora99,8400,2014-05-02,134,'Casual'
76561198053071988,271590,2015-10-17,1052,"'Action', 'Adventure'"
76561198083375450,225640,2015-01-22,5445,'RPG'
76561198083375450,113420,2014-02-10,1664,"'Free to Play', 'Massively Multiplayer', 'RPG'"
76561198083375450,226700,2014-10-28,24421,desconocido
76561198083375450,377160,2015-11-15,6665,'RPG'
